Prix de vente,Type de logement,Zonage (Classification),Façade (en pieds),Superficie du lot (pieds²),Type de route,Forme du lot,Topographie du terrain,Services publics disponibles,Configuration du lot,Inclinaison du terrain,Quartier,Proximité (1ère condition),Proximité (2e condition),Type de bâtiment,Style de maison,Qualité globale,État général,Année de construction,Année de rénovation,Style de toit,Matériau du toit,Revêtement extérieur (1),Revêtement extérieur (2),Surface de parement (pieds²),Qualité extérieure,État extérieur,Type de fondation,Qualité du sous-sol,État général du sous-sol,Exposition du sous-sol,Type de finition sous-sol (1),Surface finie sous-sol,Type de finition sous-sol (2),Surface finie sous-sol 2,Surface non finie sous-sol,Total surface sous-sol,Type de chauffage,Qualité du chauffage,Climatisation centrale,Système électrique,Surface du premier étage,Surface du deuxième étage,Surface finie basse qualité (pieds²),Surface habitable totale,Salles de bain complètes sous-sol,Demi-salles de bain sous-sol,Salles de bain complètes,Demi-salles de bain
11.870606902224587,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,9790.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northwest Ames,Proche d'une route secondaire,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Moyenne,1963.0,1963.0,Pente,Bardeau composite standard,Panneau dur,Panneau dur,451.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,569.0,Rec,81.0,678.0,1328.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1328.0,0.0,0.0,1328.0,1.0,0.0,1.0,1.0
12.154784614286667,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,17400.0,Pavé,Légèrement irrégulier,Dépression,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente modérée,Clear Creek,Normale,Normale,Maison individuelle,Un étage,Moyenne,Moyenne,1964.0,1964.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,456.0,Moyen,Bon,CBlock,Moyen,Moyen,Exposition au niveau moyen,Fini - Salle de jeux,812.0,Unf,0.0,812.0,1624.0,Chauffage à gaz,Médiocre,Oui,Disjoncteurs,1582.0,0.0,0.0,1582.0,0.0,1.0,2.0,0.0
12.535379989788607,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,40.0,5664.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Stone Brook,Normale,Normale,Maison de ville (bout),Un étage,Très bon,Moyenne,2000.0,2000.0,Pignon,Bardeau composite standard,Panneau de ciment,Panneau de ciment,0.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,1158.0,Unf,0.0,343.0,1501.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1659.0,0.0,0.0,1659.0,1.0,0.0,2.0,0.0
12.546113507028412,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,86.0,11065.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,2006.0,2006.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,456.0,Bon,Moyen,PConc,Bon,Moyen,Exposition moyenne,Non fini,0.0,Unf,0.0,1085.0,1085.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1120.0,850.0,0.0,1970.0,0.0,0.0,2.0,1.0
12.103491596905931,NIVEAUX MULTIPLES OU PARTIELS,Résidentiel basse densité,69.0,14112.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,North Ames,Normale,Normale,Maison individuelle,Niveaux divisés,Moyenne,Bon,1964.0,1964.0,Pente,Bardeau composite standard,Revêtement en bois,Panneau dur,86.0,Moyen,Moyen,PConc,Moyen,Moyen,Exposition au niveau moyen,Fini - Excellent,1014.0,Unf,0.0,138.0,1152.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1152.0,0.0,0.0,1152.0,1.0,0.0,1.0,0.0
11.691080018519527,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,36.0,3316.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Briardale,Normale,Normale,Maison de ville (intérieur),Deux étages,Moyenne,Bon,1972.0,1972.0,Pignon,Bardeau composite standard,Panneau de ciment,Panneau de ciment,268.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,231.0,Unf,0.0,399.0,630.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,673.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0
11.58525542883217,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,60.0,6600.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Deux étages,Moyenne,En dessous de la moyenne,1916.0,1965.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Moyen,Stone,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,994.0,994.0,Chauffage à gaz,Moyen,Non,Disjoncteurs,1378.0,994.0,0.0,2372.0,0.0,0.0,2.0,0.0
12.000897933306716,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,78.0,10140.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northwest Ames,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,1976.0,1976.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Moyen,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,194.0,Unf,0.0,638.0,832.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,832.0,832.0,0.0,1664.0,0.0,0.0,2.0,1.0
11.652696102959753,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,60.0,8172.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Edwards,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1955.0,1990.0,Pente,Bardeau composite standard,Bardeaux en bois,Contreplaqué,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Salle de jeux,167.0,Unf,0.0,697.0,864.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0
11.83863282480007,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,70.0,8400.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Proche d'une route secondaire,Normale,Maison individuelle,Un étage,Moyenne,Moyenne,1968.0,1968.0,Pente,Bardeau composite standard,Panneau dur,Panneau dur,168.0,Moyen,Moyen,CBlock,Moyen,Moyen,Exposition au niveau moyen,Partiellement fini,1016.0,Unf,0.0,36.0,1052.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,1.0
11.951186847493476,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,80.0,8700.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Au-dessus de la moyenne,1963.0,1963.0,Pente,Bardeau composite standard,Revêtement métallique,Revêtement métallique,148.0,Moyen,Bon,CBlock,Moyen,Moyen,Exposition moyenne,Fini - Moyenne,776.0,Unf,0.0,344.0,1120.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1128.0,0.0,0.0,1128.0,1.0,0.0,2.0,0.0
11.849404844423074,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,36.0,3675.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Edwards,Normale,Normale,Maison de ville (bout),Foyer divisé,Au-dessus de la moyenne,Moyenne,2005.0,2006.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,82.0,Moyen,Moyen,PConc,Bon,Moyen,Bonne exposition,Fini - Excellent,547.0,Unf,0.0,0.0,547.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1072.0,0.0,0.0,1072.0,1.0,0.0,2.0,0.0
11.982935344196433,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,104.0,17400.0,Pavé,Irrégulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Edwards,Proche d'une route secondaire,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,2007.0,2008.0,Pente,Tuile ou argile,Stuc,Stuc,456.0,Excellent,Moyen,PConc,Excellent,Moyen,Bonne exposition,Fini - Excellent,1274.0,Unf,0.0,466.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1831.0,950.0,0.0,2466.0,1.0,0.0,2.0,1.0
11.944714374881176,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,75.0,7500.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1959.0,1994.0,Pente,Bardeau composite standard,Brique apparente,Brique apparente,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Qualité inférieure,340.0,Rec,396.0,0.0,1246.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1246.0,0.0,0.0,1246.0,1.0,0.0,1.0,1.0
12.323860125621126,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,10762.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,Gilbert,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,1999.0,1999.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,344.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,694.0,Unf,0.0,284.0,978.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1005.0,978.0,0.0,1983.0,0.0,0.0,2.0,1.0
12.086731521684555,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel basse densité,69.0,7500.0,Pavé,Légèrement irrégulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Crawford,Normale,Normale,Maison individuelle,Deux étages,Au-dessus de la moyenne,Bon,1942.0,1950.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Partiellement fini,547.0,Unf,0.0,224.0,771.0,Chauffage à gaz,Médiocre,Oui,Disjoncteurs,753.0,741.0,0.0,1494.0,0.0,0.0,1.0,0.0
12.577639650232573,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,92.0,10120.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,1994.0,1994.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,391.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,740.0,Unf,0.0,425.0,1165.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1203.0,1141.0,0.0,2466.0,1.0,0.0,2.0,1.0
12.354496960983985,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,73.0,8688.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Somerset,Normale,Normale,Maison individuelle,Un étage,Bon,Moyenne,2005.0,2005.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,228.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Non fini,0.0,Unf,0.0,1468.0,1616.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0
11.775297421715827,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,36.0,3363.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Edwards,Normale,Normale,Maison de ville (bout),Deux étages,Bon,Moyenne,2004.0,2004.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,117.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,976.0,976.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0
12.691583538230217,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,104.0,13173.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Northridge Heights,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2006.0,2007.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,300.0,Bon,Moyen,PConc,Excellent,Moyen,Aucune exposition,Fini - Excellent,1274.0,Unf,0.0,80.0,1652.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0
12.218500103788143,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,48.0,6955.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison de ville (bout),Un étage,Bon,Moyenne,2005.0,2006.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,94.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,1368.0,1368.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0
11.835016210489899,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,60.0,8072.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Moyenne,Moyenne,1994.0,1995.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Moyen,Bon,PConc,Bon,Bon,Aucune exposition,Fini - Moyenne,746.0,Unf,0.0,244.0,990.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0
11.898194668458823,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel densité moyenne,100.0,12000.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1948.0,2005.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Excellent,144.0,ALQ,396.0,172.0,924.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1122.0,0.0,0.0,1122.0,1.0,0.0,1.0,0.0
12.09626335986454,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,7153.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sawyer Ouest,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Moyenne,1991.0,1991.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,88.0,Moyen,Moyen,CBlock,Bon,Moyen,Aucune exposition,Fini - Excellent,1200.0,Unf,0.0,78.0,1278.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1294.0,0.0,0.0,1294.0,1.0,0.0,2.0,0.0
12.694655727828803,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,100.0,17400.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Crawford,Adjacente à un espace vert ou parc,Normale,Maison individuelle,Un étage,Bon,Très bon,1959.0,2002.0,Pignon,Bardeau composite standard,Brique apparente,Panneau dur,0.0,Bon,Bon,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,1274.0,Unf,0.0,496.0,1753.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1831.0,0.0,0.0,1902.0,1.0,0.0,2.0,0.0
12.220966184120165,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,68.0,8814.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Bon,Moyenne,2005.0,2007.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,80.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,925.0,Unf,0.0,349.0,1274.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1274.0,0.0,0.0,1274.0,1.0,0.0,2.0,0.0
12.618185607609803,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,9572.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,1990.0,1990.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,336.0,Bon,Moyen,PConc,Excellent,Moyen,Aucune exposition,Fini - Excellent,482.0,Unf,0.0,971.0,1453.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1453.0,1141.0,0.0,2466.0,0.0,0.0,2.0,1.0
12.694655727828803,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,104.0,14774.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Northridge,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,1999.0,1999.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,165.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,1393.0,1393.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1422.0,1141.0,0.0,2466.0,0.0,0.0,2.0,1.0
11.686887175419702,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,60.0,8190.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Edwards,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Au-dessus de la moyenne,1954.0,1954.0,Pente,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Salle de jeux,732.0,Unf,0.0,216.0,948.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,948.0,0.0,0.0,948.0,1.0,0.0,1.0,0.0
12.239995696974733,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,85.0,11075.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Deux étages,Au-dessus de la moyenne,Moyenne,1969.0,1969.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Moyen,Moyen,CBlock,Médiocre,Moyen,Exposition moyenne,Fini - Moyenne,500.0,LwQ,276.0,176.0,952.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1092.0,1020.0,0.0,2112.0,0.0,0.0,2.0,1.0
12.596403811053621,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,61.0,10226.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2007.0,2008.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,270.0,Bon,Moyen,PConc,Excellent,Moyen,Bonne exposition,Non fini,0.0,Unf,0.0,1468.0,1622.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1630.0,0.0,0.0,1630.0,1.0,0.0,2.0,0.0
12.249615734512616,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel flottant,47.0,4230.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Somerset,Normale,Normale,Maison de ville (bout),Un étage,Bon,Moyenne,2006.0,2007.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Moyen,PConc,Excellent,Bon,Aucune exposition,Non fini,0.0,Unf,0.0,1352.0,1352.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1352.0,0.0,0.0,1352.0,0.0,0.0,2.0,0.0
12.524530013005734,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,14781.0,Pavé,Modérément irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2001.0,2002.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,178.0,Bon,Moyen,PConc,Bon,Moyen,Bonne exposition,Non fini,0.0,Unf,0.0,1468.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1787.0,0.0,0.0,1787.0,0.0,0.0,2.0,0.0
11.6172944892629,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,75.0,10215.0,Pavé,Régulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Edwards,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Moyenne,1954.0,1954.0,Pente,Bardeau composite standard,Revêtement en bois,Revêtement en bois,132.0,Moyen,Moyen,PConc,Moyen,Moyen,Aucune exposition,Fini - Moyenne,492.0,Unf,0.0,372.0,864.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0
11.960817678718287,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,70.0,8400.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,En dessous de la moyenne,1957.0,1957.0,Pente,Bardeau composite standard,Brique apparente,Brique apparente,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,189.0,Rec,396.0,628.0,1478.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1478.0,0.0,0.0,1478.0,1.0,0.0,1.0,1.0
11.385103457032141,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,6627.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Brookside,Proche d'une route secondaire,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Au-dessus de la moyenne,1949.0,1950.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,0.0,520.0,Chauffage par le sol,Moyen,Non,Disjoncteurs,720.0,0.0,0.0,848.0,0.0,0.0,1.0,0.0
12.154784614286667,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,104.0,10186.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,1992.0,1992.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,674.0,Unf,0.0,76.0,750.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1061.0,862.0,0.0,1923.0,1.0,0.0,2.0,1.0
11.385103457032141,1 ÉTAGE 1945 ET PLUS ANCIEN,Résidentiel basse densité,50.0,5330.0,Pavé,Régulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Brookside,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Bon,1940.0,1950.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Médiocre,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Qualité inférieure,280.0,Unf,0.0,140.0,520.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,708.0,0.0,0.0,848.0,0.0,0.0,1.0,0.0
11.898194668458823,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,75.0,9986.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Somerset,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2006.0,2007.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,428.0,Bon,Moyen,PConc,Excellent,Moyen,Exposition au niveau moyen,Non fini,0.0,Unf,0.0,1468.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0
11.385103457032141,1 ÉTAGE 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,40.0,3636.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Iowa DOT et chemin de fer,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,En dessous de la moyenne,1922.0,1950.0,Pignon,Bardeau composite standard,Bardeaux en amiante,Bardeaux en amiante,0.0,Moyen,Moyen,BrkTil,Moyen,Médiocre,Aucune exposition,Non fini,0.0,Unf,0.0,796.0,796.0,Chauffage à gaz,Médiocre,Non,Disjoncteurs,796.0,0.0,0.0,848.0,0.0,0.0,1.0,0.0
